seller_nickname,stock_total,precio_promedio,logistic_type_unique,pct_new,pct_refurbished,categorias_unicas,price_capped,stock_capped,price_log,stock_log,cluster
62c0245df1,104,262.3433333333333,2,1.0,0.0,3,262.3433333333333,104.0,5.573458630755481,4.653960350157523,1
62c1f57b11,31001,295.2352941176471,1,1.0,0.0,2,295.2352941176471,19509.350000000013,5.691154051108022,9.878700372974444,0
62c7ace668,85,339.49333333333334,1,1.0,0.0,3,339.49333333333334,85.0,5.830395546347479,4.454347296253507,0
62c88922fe,11,1134.775,1,1.0,0.0,2,1134.775,11.0,7.035070516283674,2.4849066497880004,0
62c99007a6,4,735.0,1,0.0,0.0,1,735.0,4.0,6.601230118728877,1.6094379124341005,2
62ca6117db,1,5575.0,1,1.0,0.0,1,5575.0,1.0,8.62622695244036,0.6931471805599453,0
62cb86cfcf,12,429.865,1,1.0,0.0,2,429.865,12.0,6.065794815980529,2.5649493574615367,0
62cbc23853,4,824.5,1,1.0,0.0,1,824.5,4.0,6.715989263360183,1.6094379124341005,0
62cef99767,20,399.0,1,1.0,0.0,1,399.0,20.0,5.991464547107982,3.044522437723423,0
62cf2a2c02,1389,95.0,1,1.0,0.0,1,95.0,1389.0,4.564348191467836,7.237059026124737,0
62cf4a49d1,200,289.85,1,1.0,0.0,2,289.85,200.0,5.672807670356771,5.303304908059076,0
62d02077ac,691,649.285,1,1.0,0.0,2,649.285,691.0,6.477410728331972,6.539585955617669,0
62d1c6f837,20,95.0,1,1.0,0.0,1,95.0,20.0,4.564348191467836,3.044522437723423,0
62d26906f6,137,1381.2,1,1.0,0.0,1,1381.2,137.0,7.231431711657294,4.927253685157205,0
62d3d541c5,1,2199.0,1,0.0,0.0,1,2199.0,1.0,7.696212639346407,0.6931471805599453,2
62d4209932,15,1105.19,1,1.0,0.0,3,1105.19,15.0,7.008676957563109,2.772588722239781,0
62d434b505,10,299.0,1,1.0,0.0,1,299.0,10.0,5.703782474656201,2.3978952727983707,0
62d484983b,92,129.45,1,1.0,0.0,2,129.45,92.0,4.870990011582737,4.532599493153256,0
62d5dc6f37,15,483.645,1,1.0,0.0,2,483.645,15.0,6.183416664161991,2.772588722239781,0
62dae8fa51,5,6500.0,1,1.0,0.0,1,6500.0,5.0,8.77971129020447,1.791759469228055,0
62dd4938ea,40,732.88,1,1.0,0.0,1,732.88,40.0,6.598345527510519,3.713572066704308,0
62de4ef4f1,25,302.93333333333334,1,1.0,0.0,3,302.93333333333334,25.0,5.716808379111232,3.258096538021482,0
62df16187f,1,1099.0,1,1.0,0.0,1,1099.0,1.0,7.003065458786462,0.6931471805599453,0
62e077f1ee,5,1299.0,1,1.0,0.0,1,1299.0,5.0,7.170119543449628,1.791759469228055,0
62e162b862,2,,1,1.0,0.0,1,,2.0,,1.0986122886681098,0
62e78b03d0,1,1150.0,1,0.0,0.0,1,1150.0,1.0,7.048386408721883,0.6931471805599453,2
62e7de3306,15,154.78333333333333,2,1.0,0.0,1,154.78333333333333,15.0,5.048466152960483,2.772588722239781,1
62ea374522,57,1293.5733333333335,2,1.0,0.0,1,1293.5733333333335,57.0,7.165936447516233,4.060443010546419,1
62ebf3e155,1,1380.0,1,1.0,0.0,1,1380.0,1.0,7.2305631534092925,0.6931471805599453,0
62ede4d956,308,418.1,2,1.0,0.0,4,418.1,308.0,6.038109554931026,5.733341276897746,1
62ef0559c3,8,242.925,1,1.0,0.0,2,242.925,8.0,5.496860800994014,2.19722457733622,0
62f02a088c,165434,437.7585714285714,2,1.0,0.0,6,437.7585714285714,19509.350000000013,6.083949310608786,9.878700372974444,6
62f12dc690,3,2266.333333333333,1,0.0,0.0,1,2266.333333333333,3.0,7.726359676899031,1.3862943611198906,2
62f2a5e56d,25,399.0,1,1.0,0.0,1,399.0,25.0,5.991464547107982,3.258096538021482,0
62f378f62b,378,723.9416666666666,1,1.0,0.0,2,723.9416666666666,378.0,6.5860911918474985,5.937536205082426,0
62f4a2b24f,2275,275.68,1,1.0,0.0,4,275.68,2275.0,5.622861603732384,7.730174795246222,0
62f5778589,6,699.0,1,1.0,0.0,1,699.0,6.0,6.551080335043404,1.9459101490553128,0
62f7e4163f,1,1200.0,1,1.0,0.0,1,1200.0,1.0,7.090909822079984,0.6931471805599453,0
62f90535aa,4840,244.8581081081081,1,1.0,0.0,11,244.8581081081081,4840.0,5.504754573212876,8.484876589939695,6
62fa9cbc27,2,480.0,1,1.0,1.0,1,480.0,2.0,6.175867270105761,1.0986122886681098,4
62fbfcc149,8808,2240.0,1,1.0,0.0,1,2240.0,8808.0,7.714677473800927,9.083529205109796,0
62fc9113e4,2,3250.0,1,1.0,0.0,1,3250.0,2.0,8.086717920303906,1.0986122886681098,0
62fdcb906e,100,1090.0,1,1.0,0.0,1,1090.0,100.0,6.994849985833071,4.61512051684126,0
63036b5ff6,20,465.0,1,1.0,0.0,1,465.0,20.0,6.144185634125646,3.044522437723423,0
6304f9fc68,11,388.5,2,1.0,0.0,2,388.5,11.0,5.964863865310803,2.4849066497880004,1
6307a82b97,25,220.0,1,1.0,0.0,1,220.0,25.0,5.3981627015177525,3.258096538021482,0
63082e086f,2,199.0,1,1.0,0.0,1,199.0,2.0,5.298317366548036,1.0986122886681098,0
6308c9b130,453,309.06666666666666,2,1.0,0.0,3,309.06666666666666,453.0,5.736787328121887,6.118097198041348,1
630923482e,10,740.0,1,1.0,0.0,1,740.0,10.0,6.608000625296087,2.3978952727983707,0
6309cef852,501,298.92,1,1.0,0.0,3,298.92,501.0,5.703515772427656,6.218600119691729,0
630b4cff32,679,567.7125,1,1.0,0.0,1,567.7125,679.0,6.34337503402548,6.522092798170152,0
630c4337af,48,13990.0,1,0.0,0.0,1,13990.0,48.0,9.546169544733283,3.8918202981106265,2
630dc33b9a,9,311.64,1,1.0,0.0,1,311.64,9.0,5.7450523688544175,2.302585092994046,0
63109b509c,3038,404.1375,2,1.0,0.0,2,404.1375,3038.0,6.004226515660199,8.019283792916793,1
6315966431,1,1853.0,1,1.0,0.0,1,1853.0,1.0,7.5251007461258,0.6931471805599453,0
63167f2d62,1,1750.0,1,0.0,0.0,1,1750.0,1.0,7.467942332285852,0.6931471805599453,2
6316bc66d6,0,766.0,1,1.0,0.0,1,766.0,0.0,6.642486801367256,0.0,0
6316fbf847,12,487.0,1,1.0,0.0,2,487.0,12.0,6.190315405853148,2.5649493574615367,0
631953bf4a,1,4400.0,1,0.0,0.0,1,4400.0,1.0,8.38958706681109,0.6931471805599453,2
63195ccb17,1,12300.0,1,0.0,0.0,1,12300.0,1.0,9.417435838868784,0.6931471805599453,2
631befee70,100,6630.0,1,1.0,0.0,1,6630.0,100.0,8.799510901368867,4.61512051684126,0
63216914cf,299,261.7,1,1.0,0.0,1,261.7,299.0,5.571012696691494,5.703782474656201,0
63216d85bd,1,6000.0,1,0.0,0.0,1,6000.0,1.0,8.699681400989514,0.6931471805599453,2
63247d8472,15,388.8333333333333,1,1.0,0.0,2,388.8333333333333,15.0,5.965719297356124,2.772588722239781,0
6324bff9c9,1,2900.0,1,1.0,0.0,1,2900.0,1.0,7.972810784121404,0.6931471805599453,0
6325ec8352,2,1100.0,1,0.0,0.0,1,1100.0,2.0,7.00397413672268,1.0986122886681098,2
632797f586,11,1584.0,1,0.0,0.0,2,1584.0,11.0,7.368339686311381,2.4849066497880004,2
6327b5b318,9,137.0,1,1.0,0.0,1,137.0,9.0,4.927253685157205,2.302585092994046,0
6327e50306,4,6316.875,2,0.0,0.0,1,6316.875,4.0,8.751138196424304,1.6094379124341005,1
632822f851,70,199.0,1,1.0,0.0,1,199.0,70.0,5.298317366548036,4.262679877041316,0
632c20cd2d,1,425.0,1,1.0,0.0,1,425.0,1.0,6.054439346269371,0.6931471805599453,0
632ce90e8c,6,238.41,1,1.0,0.0,1,238.41,6.0,5.478177563345888,1.9459101490553128,0
632d55513d,577,646.5818181818181,1,1.0,0.0,1,646.5818181818181,577.0,6.473245145717285,6.359573868672378,0
63303c2e3f,1,2500.0,1,1.0,0.0,1,2500.0,1.0,7.824445930877619,0.6931471805599453,0
6331c3729e,28,978.1666666666666,1,1.0,0.0,1,978.1666666666666,28.0,6.8867018697843045,3.367295829986474,0
633290ca11,62,158.84,1,1.0,0.0,2,158.84,62.0,5.074173314900244,4.143134726391533,0
63337ff1a8,1,300.0,1,0.0,0.0,1,300.0,1.0,5.707110264748875,0.6931471805599453,2
633696da9b,96,,1,1.0,0.0,1,,96.0,,4.574710978503383,0
6337df573e,277,1713.02,2,1.0,0.0,1,1713.02,277.0,7.446596767701083,5.627621113690637,1
633a338221,9,331.55,1,1.0,0.0,1,331.55,9.0,5.80679022473043,2.302585092994046,0
633ad5ad48,3,949.0,1,1.0,0.0,2,949.0,3.0,6.856461984594587,1.3862943611198906,0
633b74a045,321,805.0,2,1.0,0.0,2,805.0,321.0,6.692083742506628,5.7745515455444085,1
633d399206,75,723.3333333333334,1,1.0,0.0,1,723.3333333333334,75.0,6.58525169158832,4.330733340286331,0
633d9a6ed3,51,588.0769230769231,1,1.0,0.0,3,588.0769230769231,51.0,6.378556774575703,3.951243718581428,0
633df316c5,256,,2,1.0,0.0,2,,256.0,,5.54907608489522,1
633f5d8c0f,3,139.65,1,1.0,0.0,2,139.65,3.0,4.946274534935866,1.3862943611198906,0
6340d819f5,1,879.0,1,0.0,0.0,1,879.0,1.0,6.779921907472252,0.6931471805599453,2
6342ecc2bc,1,4000.0,1,1.0,0.0,1,4000.0,1.0,8.294299608857235,0.6931471805599453,0
634a54d551,3,520.0,1,1.0,0.0,1,520.0,3.0,6.255750041753367,1.3862943611198906,0
634d305ad8,1,1300.0,1,0.0,0.0,1,1300.0,1.0,7.170888478512505,0.6931471805599453,2
634ea41b19,199,299.0,1,1.0,0.0,1,299.0,199.0,5.703782474656201,5.298317366548036,0
63531a11c7,1,999.0,1,1.0,1.0,1,999.0,1.0,6.907755278982137,0.6931471805599453,4
63557c4c7a,120,513.704,2,1.0,0.0,3,513.704,120.0,6.2435919781459,4.795790545596741,1
6355ac9011,72,224.77777777777777,1,1.0,0.0,5,224.77777777777777,72.0,5.419551231362153,4.290459441148391,0
6355d51e1c,11,211.0,1,1.0,0.0,1,211.0,11.0,5.356586274672012,2.4849066497880004,0
6355dcb67b,5,1190.7,1,1.0,0.0,1,1190.7,5.0,7.08313613809676,1.791759469228055,0
6359bc88c2,137,258.72,1,1.0,0.0,3,258.72,137.0,5.559604127640286,4.927253685157205,0
635b5216fd,64,874.0,2,1.0,0.0,3,874.0,64.0,6.774223886357614,4.174387269895637,1
635bc71612,1794,4389.0,1,1.0,0.0,2,4389.0,1794.0,8.387084506069217,7.492760300922379,0
635c8e6c1d,1,499.0,1,0.0,0.0,1,499.0,1.0,6.214608098422191,0.6931471805599453,2
6360276aae,177,187.06,1,1.0,0.0,1,187.06,177.0,5.236761060848931,5.181783550292085,0
63625f6f72,1,3000.0,1,0.0,0.0,1,3000.0,1.0,8.006700845440367,0.6931471805599453,2
6366df7a79,54,359.1,1,1.0,0.0,1,359.1,54.0,5.88638177065483,4.007333185232471,0
6367b09a67,5,400.0,1,1.0,0.0,1,400.0,5.0,5.993961427306569,1.791759469228055,0
636800a227,15,549.0,1,1.0,0.0,1,549.0,15.0,6.309918278226516,2.772588722239781,0
63680b9304,0,192.67,1,1.0,0.0,1,192.67,0.0,5.26615567973964,0.0,0
636942ea65,1,100.0,1,0.0,0.0,1,100.0,1.0,4.61512051684126,0.6931471805599453,2
636a7db1b7,1001,299.99,1,1.0,0.0,1,299.99,1001.0,5.707077041605631,6.90975328164481,0
636a84c127,25,688.25,1,1.0,0.0,1,688.25,25.0,6.535604049903906,3.258096538021482,0
636adc967a,1,25000.0,1,1.0,0.0,1,25000.0,1.0,10.12667110305036,0.6931471805599453,0
636b7913ed,298,658.4858333333333,1,1.0,0.0,3,658.4858333333333,298.0,6.491460491006762,5.700443573390687,0
636cb5a5ac,1,1000.0,1,0.0,0.0,1,1000.0,1.0,6.90875477931522,0.6931471805599453,2
636ce1c615,94,406.86,1,1.0,0.0,1,406.86,94.0,6.010923978264201,4.553876891600541,0
636fa2522e,37,228.33,2,1.0,0.0,1,228.33,37.0,5.435162014275881,3.6375861597263857,1
637239e4dd,333,127.0,1,1.0,0.0,1,127.0,333.0,4.852030263919617,5.811140992976701,0
637660abfb,1,19000.0,1,0.0,0.0,1,19000.0,1.0,9.852246888342531,0.6931471805599453,2
637b4b3a3a,1262,146.61,1,1.0,0.0,4,146.61,1262.0,4.994573660548905,7.141245122350491,0
637bec00b9,1,999.0,1,0.0,0.0,1,999.0,1.0,6.907755278982137,0.6931471805599453,2
637c7d4143,3940,654.0,1,1.0,0.0,1,654.0,3940.0,6.484635235635252,8.279189777195004,0
637ce610c8,17,1833.0,1,1.0,0.0,1,1833.0,17.0,7.51425465281641,2.8903717578961645,0
637e0b70c7,2374,408.6666666666667,1,1.0,0.0,1,408.6666666666667,2374.0,6.015343820897925,7.772752716468742,0
637f90a8f6,8,100.0,1,0.0,0.0,1,100.0,8.0,4.61512051684126,2.19722457733622,2
637fe86cc2,29,384.25,2,1.0,0.0,1,384.25,29.0,5.9538924742002255,3.4011973816621555,1
63844bf280,161,737.25,1,1.0,0.0,3,737.25,161.0,6.604282520624032,5.087596335232384,0
6384ab0a96,204,222.525,1,1.0,0.0,2,222.525,204.0,5.409523264621382,5.3230099791384085,0
6387838dfb,71,6655.344444444444,2,1.0,0.0,6,6655.344444444444,71.0,8.803325730627899,4.276666119016055,1
638832bc5f,4,180.0,1,1.0,0.0,1,180.0,4.0,5.198497031265826,1.6094379124341005,0
6388adb92c,157,138.3,1,1.0,0.0,2,138.3,157.0,4.93662988078576,5.062595033026967,0
638bdb2d48,1,300.0,1,0.0,0.0,1,300.0,1.0,5.707110264748875,0.6931471805599453,2
638cd126f1,127,317.6625,2,1.0,0.0,1,317.6625,127.0,5.764132548984001,4.852030263919617,1
638df3044d,1,2300.0,1,0.0,0.0,1,2300.0,1.0,7.741099090035366,0.6931471805599453,2
638ea7aa60,3053,1146.801785714286,3,1.0,0.0,10,1146.801785714286,3053.0,7.045603901444341,8.024207485778577,6
63910849db,23446,775.8,1,1.0,0.0,3,775.8,19509.350000000013,6.655182916977116,9.878700372974444,0
6393ec7c45,32,2000.0,1,1.0,0.0,1,2000.0,32.0,7.601402334583733,3.49650756146648,0
6394d2fb04,14,1334.2625,1,1.0,0.0,2,1334.2625,14.0,7.196883180718843,2.70805020110221,0
6395552ae3,323,224.565,1,1.0,0.0,2,224.565,323.0,5.418608365744191,5.780743515792329,0
6395e1f7fc,647,242.5,2,1.0,0.0,1,242.5,647.0,5.495116942522644,6.473890696352274,1
6398fbaa61,1,150000.0,1,0.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453,2
6399af7f04,21738,484.06714285714287,2,1.0,0.0,13,484.06714285714287,19509.350000000013,6.184287320236413,9.878700372974444,6
639bb01a62,54,107.46,1,1.0,0.0,1,107.46,54.0,4.686381441412914,4.007333185232471,0
639d176ada,272,1027.4416666666666,1,1.0,0.0,3,1027.4416666666666,272.0,6.935799990582911,5.60947179518496,0
639e0da8ad,1,599.0,1,0.0,0.0,1,599.0,1.0,6.396929655216146,0.6931471805599453,2
639e996ec7,0,365.0,1,1.0,0.0,1,365.0,0.0,5.902633333401366,0.0,0
63a30f9965,3,2000.0,1,1.0,0.0,1,2000.0,3.0,7.601402334583733,1.3862943611198906,0
63a4d08cc4,65,126.99571428571429,2,1.0,0.0,1,126.99571428571429,65.0,4.85199678121622,4.189654742026425,1
63a6969fa8,410,4732.61,1,1.0,0.0,4,4732.61,410.0,8.462443403917291,6.018593214496234,0
63a6e82acd,10,1500.0,1,1.0,0.0,1,1500.0,10.0,7.313886831633462,2.3978952727983707,0
63a71197e5,5,94.335,1,0.0,0.0,1,94.335,5.0,4.5573970045164085,1.791759469228055,2
63aebed31b,6,230.0,1,1.0,0.0,1,230.0,6.0,5.442417710521793,1.9459101490553128,0
63af86d108,30,458.0,1,1.0,0.0,1,458.0,30.0,6.129050210060545,3.4339872044851463,0
63b0e748da,33,265.1,1,1.0,0.0,4,265.1,33.0,5.583872177983643,3.5263605246161616,0
63b529b483,16,899.0,1,1.0,0.0,1,899.0,16.0,6.802394763324311,2.833213344056216,0
63b594e143,11,20166.5,1,1.0,0.0,2,20166.5,11.0,9.911827676811129,2.4849066497880004,0
63b69fdbdc,2574,539.5775,2,1.0,0.0,3,539.5775,2574.0,6.292638012554439,7.853604813097837,1
63b75f38c2,2,660.0,1,1.0,0.0,1,660.0,2.0,6.493753839851686,1.0986122886681098,0
63bba63186,4985,360.0,1,1.0,0.0,1,360.0,4985.0,5.8888779583328805,8.514389264083503,0
63bc577ac5,173,232.36,2,1.0,0.0,3,232.36,173.0,5.452582325559466,5.159055299214529,1
63c19a6614,11,3424.9445454545453,1,0.7272727272727273,0.0909090909090909,5,3424.9445454545453,11.0,8.139132492370853,2.4849066497880004,0
63c3ca19b9,5,787.15,1,1.0,0.0,1,787.15,5.0,6.669688427072551,1.791759469228055,0
63c54e00bc,4,850.0,1,0.0,0.0,1,850.0,4.0,6.746412128573375,1.6094379124341005,2
63c551a7ad,77,124.2,1,1.0,0.0,1,124.2,77.0,4.829912458665998,4.356708826689592,0
63c5b1868d,1,3000.0,1,0.0,0.0,1,3000.0,1.0,8.006700845440367,0.6931471805599453,2
63c635f49b,1,500.0,1,0.0,0.0,1,500.0,1.0,6.2166061010848646,0.6931471805599453,2
63cb8033ed,1,2049.0,1,1.0,0.0,1,2049.0,1.0,7.625595072132453,0.6931471805599453,0
63cd7127c9,0,1833.0,1,1.0,0.0,1,1833.0,0.0,7.51425465281641,0.0,0
63d2818f79,11,273.2857142857143,2,1.0,0.4285714285714285,1,273.2857142857143,11.0,5.614170315966514,2.4849066497880004,1
63d3aa04e8,8,399.0,1,1.0,0.0,1,399.0,8.0,5.991464547107982,2.19722457733622,0
63d6358d7f,1,1000.0,1,0.0,0.0,1,1000.0,1.0,6.90875477931522,0.6931471805599453,2
63d685b864,989,385.0,1,1.0,0.0,1,385.0,989.0,5.955837369464831,6.897704943128636,0
63d94cbbd9,2,599.0,1,0.0,0.0,1,599.0,2.0,6.396929655216146,1.0986122886681098,2
63d9b2fef2,10,189.0,1,1.0,0.0,1,189.0,10.0,5.247024072160486,2.3978952727983707,0
63db40953d,1,1498.0,1,0.0,0.0,1,1498.0,1.0,7.312553498102598,0.6931471805599453,2
63de198072,3,632.3333333333334,1,0.0,0.0,3,632.3333333333334,3.0,6.450996876486422,1.3862943611198906,2
63deb5f067,1,4499.0,1,1.0,0.0,1,4499.0,1.0,8.411832675758411,0.6931471805599453,0
63e06d7b19,3,363.3333333333333,1,0.0,0.0,1,363.3333333333333,3.0,5.898069199508429,1.3862943611198906,2
63e1e41997,1,1999.0,1,0.0,0.0,1,1999.0,1.0,7.600902459542082,0.6931471805599453,2
63e2f27b0c,446,633.0,1,1.0,0.0,2,633.0,446.0,6.452048954437226,6.102558594613569,0
63e31023be,20,341.2,1,1.0,0.0,1,341.2,20.0,5.835395361458093,3.044522437723423,0
63e454b60b,1,660.0,1,1.0,0.0,1,660.0,1.0,6.493753839851686,0.6931471805599453,0
63e788e2e0,2,115.0,1,1.0,0.0,1,115.0,2.0,4.7535901911063645,1.0986122886681098,0
63e9186b1b,2,9490.0,1,1.0,0.0,1,9490.0,2.0,9.158099260130491,1.0986122886681098,0
63ea9ca141,2,529.0,1,1.0,0.0,1,529.0,2.0,6.272877006546167,1.0986122886681098,0
63eaa53ae3,785,175.0,1,1.0,0.0,1,175.0,785.0,5.170483995038151,6.666956792429207,0
63ec1c6a7e,4,452.79,1,1.0,0.0,1,452.79,4.0,6.117634535963674,1.6094379124341005,0
63ecbd140f,1,210.0,1,1.0,0.0,1,210.0,1.0,5.351858133476067,0.6931471805599453,0
63eef87a18,5,1299.0,1,1.0,0.0,1,1299.0,5.0,7.170119543449628,1.791759469228055,0
63f43eb102,4,353.4,1,1.0,0.0,1,353.4,4.0,5.870426218730926,1.6094379124341005,0
63f56e8c3c,1,14000.0,1,0.0,0.0,1,14000.0,1.0,9.546884034617923,0.6931471805599453,2
63f62a1714,0,393.94,1,1.0,0.0,1,393.94,0.0,5.978733854629164,0.0,0
63f6b4bbba,382,320.85714285714283,2,1.0,0.0,5,320.85714285714283,382.0,5.774107791376931,5.948034989180646,1
63f70db4d6,63,75.0,1,1.0,0.0,1,75.0,63.0,4.330733340286331,4.158883083359672,0
63f7e58cf4,48,1094.9,1,1.0,0.0,1,1094.9,48.0,6.999331222469347,3.8918202981106265,0
63fa8b2646,7,1599.0,1,1.0,0.0,2,1599.0,7.0,7.377758908227872,2.079441541679836,0
63fada9023,1,1299.0,1,0.0,0.0,1,1299.0,1.0,7.170119543449628,0.6931471805599453,2
63fdefeee1,19,404.0,1,1.0,0.0,1,404.0,19.0,6.003887067106539,2.995732273553991,0
63ffe2ffcf,1,999.0,1,1.0,0.0,1,999.0,1.0,6.907755278982137,0.6931471805599453,0
6400357e9b,50,525.26,1,1.0,0.0,1,525.26,50.0,6.265795387191345,3.9318256327243257,0
64005a8c1a,9351,378.52,1,1.0,0.0,2,378.52,9351.0,5.9389072963693055,9.143345503151904,0
6401582661,16,2091.75,1,1.0,0.0,1,2091.75,16.0,7.646234269540166,2.833213344056216,0
64017e573c,6,790.0,1,1.0,0.0,2,790.0,6.0,6.673297967767654,1.9459101490553128,0
6403114080,79,3650.0,1,1.0,0.0,1,3650.0,79.0,8.202756381655638,4.382026634673881,0
6405df0601,50,2298.03,1,1.0,0.0,1,2298.03,50.0,7.740242573829847,3.9318256327243257,0
64075b28ed,1,699.0,1,1.0,0.0,1,699.0,1.0,6.551080335043404,0.6931471805599453,0
6407b9e089,3551,383.572,2,1.0,0.0,1,383.572,3551.0,5.952131027592302,8.17526610411206,1
6407f8ed1c,119,420.6,1,1.0,0.0,2,420.6,119.0,6.044056997227153,4.787491742782046,0
640933fc3e,0,1269.0,1,1.0,0.0,1,1269.0,0.0,7.146772179452637,0.0,0
64093bf280,1,1529.15,1,1.0,0.0,1,1529.15,1.0,7.333121048796638,0.6931471805599453,0
640eae412e,1,9500.0,1,0.0,0.0,1,9500.0,1.0,9.15915233520675,0.6931471805599453,2
640fcc383d,3182,310.52,1,1.0,0.0,1,310.52,3182.0,5.741463541623889,8.065579427282092,0
64104e9e18,1,8999.0,1,0.0,0.0,1,8999.0,1.0,9.104979856318357,0.6931471805599453,2
6411ee0050,61,956.105,2,1.0,0.0,1,956.105,61.0,6.863913103302727,4.127134385045092,1
6411ff1f61,5,504.0,1,0.0,0.0,3,504.0,5.0,6.22455842927536,1.791759469228055,2
641322e003,0,1500.0,1,1.0,0.0,1,1500.0,0.0,7.313886831633462,0.0,0
64133aa413,5,2115.6666666666665,1,1.0,0.0,1,2115.6666666666665,5.0,7.657597803218628,1.791759469228055,0
6417c37766,4473,466.6645454545454,1,1.0,0.0,8,466.6645454545454,4473.0,6.147751255688951,8.406038142050075,6
64187e99b2,98,570.91,1,1.0,0.0,1,570.91,98.0,6.348981636342801,4.59511985013459,0
6418c92d1a,18,35.0,1,1.0,0.0,1,35.0,18.0,3.58351893845611,2.9444389791664403,0
64197c81f0,1,850.0,1,0.0,0.0,1,850.0,1.0,6.746412128573375,0.6931471805599453,2
641abcacce,6,187.0,1,1.0,0.0,1,187.0,6.0,5.236441962829949,1.9459101490553128,0
641b87d96c,84,4888.577777777778,3,1.0,0.0,3,4888.577777777778,84.0,8.494861234728335,4.442651256490317,1
641bf264a0,198,519.28,1,1.0,0.0,2,519.28,198.0,6.25436712819554,5.293304824724492,0
641ee94ce3,16,890.0,1,1.0,0.0,1,890.0,16.0,6.792344427470809,2.833213344056216,0
64237e513b,10,,1,1.0,0.0,1,,10.0,,2.3978952727983707,0
6424e7b572,1,8000.0,1,0.0,0.0,1,8000.0,1.0,8.987321812850125,0.6931471805599453,2
6424f95edb,15,1199.0,1,1.0,0.0,1,1199.0,15.0,7.090076835776092,2.772588722239781,0
64291b2da0,2,524.0,1,1.0,0.0,1,524.0,2.0,6.263398262591624,1.0986122886681098,0
642e9340df,1,3000.0,1,0.0,0.0,1,3000.0,1.0,8.006700845440367,0.6931471805599453,2
6431ab842c,0,168.35,1,1.0,0.0,1,168.35,0.0,5.13196757926378,0.0,0
6433e237fa,46,118.705,1,1.0,0.0,2,118.705,46.0,4.785030382785942,3.8501476017100575,0
6436d9f0af,11,12769.666666666666,2,1.0,0.0,2,12769.666666666666,11.0,9.454906153354337,2.4849066497880004,1
6438022f10,19,7789.0,1,1.0,0.0,1,7789.0,19.0,8.960596138864794,2.995732273553991,0
643890c327,1,805.0,1,1.0,0.0,1,805.0,1.0,6.692083742506628,0.6931471805599453,0
6439cd69b2,2,1723.0,1,1.0,0.0,1,1723.0,2.0,7.452402451223638,1.0986122886681098,0
643a807890,8,599.0,1,1.0,0.0,1,599.0,8.0,6.396929655216146,2.19722457733622,0
643c4b8e03,311,315.2233333333333,1,1.0,0.0,1,315.2233333333333,311.0,5.7564487150108485,5.7430031878094825,0
64401b9d62,1,2100.0,1,0.0,0.0,1,2100.0,1.0,7.650168700845001,0.6931471805599453,2
64404b3fe4,100,589.99,2,1.0,0.0,2,589.99,100.0,6.381799096789172,4.61512051684126,1
6442f9daf0,20,429.0,1,1.0,0.0,1,429.0,20.0,6.063785208687608,3.044522437723423,0
6443f3273a,2,2200.0,1,1.0,0.0,1,2200.0,2.0,7.696667081526462,1.0986122886681098,0
6445bdf834,38,470.36,1,1.0,0.0,2,470.36,38.0,6.1556221332742656,3.6635616461296463,0
64462be561,187,109.45,1,1.0,0.0,1,109.45,187.0,4.704562929866127,5.236441962829949,0
644883ce7e,71,702.9666666666667,1,1.0,0.0,1,702.9666666666667,71.0,6.556731006552219,4.276666119016055,0
644bc50e55,78,927.3333333333334,1,1.0,0.0,1,927.3333333333334,78.0,6.833390863693275,4.3694478524670215,0
644c3f811e,1,2490.0,1,1.0,0.0,1,2490.0,1.0,7.820439515262181,0.6931471805599453,0
644d7c8333,12,181.33333333333331,2,1.0,0.0,1,181.33333333333331,12.0,5.205836513753871,2.5649493574615367,1
644e067564,5,1852.5,1,1.0,0.0,1,1852.5,5.0,7.524831022590787,1.791759469228055,0
644e654298,7,17656.666666666668,1,1.0,0.0,1,17656.666666666668,7.0,9.778925340098317,2.079441541679836,0
644e7dd641,1,2349.0,1,0.0,0.0,1,2349.0,1.0,7.762170607138205,0.6931471805599453,2
644f1be256,179,275.025,1,1.0,0.0,2,275.025,179.0,5.620491441325201,5.19295685089021,0
64521a8f29,1,487.2,1,1.0,0.0,1,487.2,1.0,6.19072515795886,0.6931471805599453,0
6452539758,10,585.6666666666666,1,1.0,0.0,2,585.6666666666666,10.0,6.374456799364087,2.3978952727983707,0
6452ee6faa,5,867.0,1,1.0,0.0,1,867.0,5.0,6.766191714660351,1.791759469228055,0
64537c8b09,965,168.0,1,1.0,0.0,1,168.0,965.0,5.1298987149230735,6.873163834212518,0
6453f36aa9,1,4772353854.0,1,0.0,0.0,1,60062.99999999974,1.0,11.00316593938623,0.6931471805599453,3
64551a790c,7,260.0,1,1.0,0.0,1,260.0,7.0,5.564520407322694,2.079441541679836,0
6456c29b96,59,284.6875,2,1.0,0.0,10,284.6875,59.0,5.654898556091963,4.0943445622221,6
64570f9d82,15,616.6666666666666,1,1.0,0.0,1,616.6666666666666,15.0,6.42594893761725,2.772588722239781,0
645b6ea217,5,149.0,1,0.0,0.0,1,149.0,5.0,5.010635294096256,1.791759469228055,2
645d6e1983,105,699.0,1,1.0,0.0,1,699.0,105.0,6.551080335043404,4.663439094112067,0
645f04a907,423,4914.59,2,1.0,0.0,3,4914.59,423.0,8.50016706606872,6.049733455231958,1
